-9.04,0.41,1.59,-6.25,-4.69,-0.63,-7.53,0.36,6.40,2.33,0.71,2.02,1
-8.99,0.43,1.73,-5.38,-3.16,-0.65,-7.39,0.16,6.64,-2.27,1.23,2.66,1
-9.00,0.31,1.58,-5.27,-4.50,-1.45,-7.42,0.22,6.71,1.39,-1.88,0.41,1
-9.04,0.39,1.59,-2.56,-1.03,-1.81,-7.46,0.12,6.40,3.74,-2.75,-0.74,1
-9.15,0.44,1.76,-4.84,-3.60,1.24,-7.56,0.34,6.12,-1.60,3.39,-0.61,1
-8.82,0.49,1.75,-5.98,-4.02,0.41,-7.39,0.20,6.39,-4.35,4.83,1.33,1
-8.92,0.34,1.74,-4.80,-2.86,-0.67,-7.39,0.16,6.57,-1.73,3.22,-0.44,1
-9.06,0.44,1.79,-2.77,-2.44,-1.56,-7.39,0.32,6.55,1.75,0.46,-2.83,1
-9.05,0.51,1.76,-1.50,-1.21,-2.95,-7.38,0.46,6.25,2.75,-0.29,-1.18,1
-9.06,0.43,1.75,-2.26,-1.92,-3.51,-7.38,0.33,6.41,2.56,-0.29,-0.03,1
-8.96,0.45,1.82,-2.09,-2.33,-3.54,-7.45,0.26,6.41,1.92,-0.08,-0.78,1
-8.90,0.42,1.76,-3.09,-0.51,-3.13,-7.46,0.35,6.50,3.66,-0.56,-2.27,1
-8.87,0.37,1.63,-2.52,1.06,-2.75,-7.46,0.33,6.57,1.22,-1.20,0.17,1
-9.01,0.37,1.78,-1.55,-1.25,-2.37,-7.43,0.32,6.41,0.28,-1.06,-0.02,1
-8.88,0.43,1.81,-1.21,0.08,-1.57,-7.46,0.35,6.35,0.92,-1.56,-0.76,1
-8.92,0.42,1.67,-1.92,-1.58,-2.29,-7.47,0.30,6.37,1.19,-0.73,-0.14,1
-8.90,0.45,1.71,-2.15,-1.44,-2.18,-7.50,0.25,6.37,-0.69,-0.20,-0.70,1
-9.03,0.46,1.69,-2.20,-1.24,-2.05,-7.62,0.28,6.38,-0.38,-0.40,-1.17,1
-9.00,0.29,1.64,-1.66,-2.44,-1.80,-7.55,0.32,6.58,-1.71,0.76,0.57,1
-8.99,0.41,1.81,-1.31,-2.11,-1.47,-7.46,0.29,6.51,-2.07,0.34,1.01,1
-8.81,0.47,1.79,-2.00,-2.66,-2.76,-7.39,0.33,6.45,-2.27,0.67,-0.19,1
-8.73,0.43,1.83,-2.29,-3.05,-2.41,-7.47,0.30,6.44,-2.33,0.21,0.24,1
