-8.12,-1.48,0.70,-134.92,-9.95,64.89,-8.28,6.03,6.77,18.83,-85.18,49.18,5
-10.16,-0.20,4.69,-104.77,22.56,48.15,-8.78,9.93,4.97,97.19,-125.49,87.42,5
-7.05,1.25,1.83,-89.79,-10.46,33.59,-8.61,14.14,5.83,94.47,-86.71,155.95,5
-8.88,-0.23,2.02,-60.09,25.69,22.12,-7.34,12.84,0.91,82.97,-12.41,250.13,5
-8.84,0.20,3.61,-13.97,26.72,-12.40,-9.86,10.65,-3.23,90.22,75.22,250.13,5
-8.69,-0.29,0.89,-0.25,16.59,-14.78,-10.37,11.64,-4.98,111.95,144.60,250.13,5
-9.95,-0.72,0.80,3.60,32.24,-5.63,-11.55,12.02,-5.78,168.52,250.13,242.42,5
-10.96,-0.93,0.42,0.02,-15.29,-0.17,-12.39,10.62,-2.89,87.06,250.13,231.55,5
-6.17,-4.50,7.36,22.05,9.26,-16.02,0.40,-19.62,-5.90,34.22,-38.01,47.61,5
-7.08,2.18,1.83,64.04,-19.73,-8.74,-8.53,1.44,11.02,-65.08,24.40,-113.60,5
-8.83,2.92,1.93,-5.61,11.92,-6.27,-6.27,0.57,4.26,-51.92,32.44,-250.14,5
-10.87,0.11,0.67,-18.72,21.79,13.29,-6.05,7.73,0.22,-83.56,36.37,-250.14,5
-8.97,0.67,0.45,-39.67,-32.82,24.20,-1.31,15.96,4.27,-45.63,204.31,-250.14,5
-8.91,2.50,1.90,-110.82,-47.63,46.92,-6.15,19.62,7.34,-193.11,234.02,-125.18,5
-8.56,1.14,2.65,-188.00,-67.18,73.18,-9.50,19.39,9.04,-250.14,198.66,26.15,5
-7.68,1.01,2.76,-250.14,-33.25,99.08,-9.75,11.59,8.80,-250.14,158.22,169.73,5
-8.17,-0.87,2.73,-250.14,-6.24,168.22,-8.10,9.98,-0.55,-250.14,101.16,185.34,5
-9.76,-1.80,2.68,-250.14,-0.59,172.60,-6.96,10.54,-3.30,-250.14,110.22,159.84,5
-9.94,-0.78,3.03,-250.14,14.43,173.12,-8.01,14.29,-5.81,-250.14,131.31,113.27,5
-9.48,-0.17,2.94,-250.14,13.38,169.56,-10.67,14.21,-6.07,-250.14,149.06,136.47,5
-9.30,1.69,0.96,-250.14,15.95,165.60,-10.38,10.32,-4.72,-250.14,144.07,189.60,5
-9.36,1.31,1.33,-250.14,13.11,163.89,-10.41,8.20,-3.84,-250.14,136.11,191.77,5
-9.81,0.92,1.22,-250.14,-5.56,148.07,-9.89,6.88,-4.25,-250.14,124.39,173.04,5
-9.39,1.14,1.58,-250.14,-1.73,134.85,-10.66,6.33,-2.68,-244.96,118.73,137.29,5
-8.82,0.78,0.89,-250.14,2.66,119.44,-10.66,4.54,-0.33,-170.22,98.79,101.97,5
-9.34,1.25,0.98,-250.14,17.12,110.76,-9.53,3.85,1.16,-138.27,100.53,96.18,5
-9.17,0.57,0.61,-250.14,-5.44,114.42,-8.38,4.70,2.80,-160.62,107.37,86.42,5
-9.35,0.57,0.46,-250.14,-3.51,105.94,-8.01,4.86,1.94,-153.47,100.24,69.47,5
-6.38,0.49,1.32,-245.27,6.16,92.38,-7.51,6.29,2.97,-168.53,99.21,85.18,5
-10.28,0.25,0.11,-240.34,37.09,99.68,-8.59,6.52,2.98,-165.21,96.66,102.91,5
-12.96,-2.92,2.30,-245.40,0.19,93.78,-9.16,6.02,2.82,-116.98,72.13,92.04,5
-8.10,-2.87,4.55,-146.04,-14.68,87.53,-12.83,9.98,6.24,-107.56,14.36,78.30,5
-8.71,-1.43,-0.12,-102.62,8.33,47.50,-8.28,9.64,4.21,81.58,-109.91,168.17,5
-8.84,-1.34,2.77,-73.19,18.53,34.06,-8.39,10.11,4.62,69.84,-114.77,197.96,5
-9.73,-0.34,0.26,-65.15,2.67,23.30,-8.23,10.37,2.28,72.44,-100.76,208.76,5
-6.17,-0.83,3.35,-28.89,0.03,15.60,-5.35,8.71,3.20,72.73,-66.24,219.44,5
-7.76,0.35,0.09,8.80,-17.13,-7.10,-1.68,8.39,-2.30,83.79,34.79,166.50,5
-7.97,0.05,2.64,9.54,10.40,-2.66,-1.40,9.93,-4.06,76.79,108.23,143.45,5
-10.80,0.08,-0.06,15.31,10.71,-3.86,-1.67,11.78,-6.23,118.07,207.64,150.76,5
-9.34,-0.03,0.23,8.05,-12.45,-1.85,-3.77,9.39,-4.03,65.76,250.13,163.98,5
-12.17,1.67,2.13,16.18,20.69,-9.34,-0.09,-19.62,5.63,55.97,-80.74,31.40,5
-5.26,2.84,2.20,43.38,-73.17,8.66,-8.14,-2.95,10.59,-35.79,46.67,-143.57,5
-7.63,2.19,0.92,-16.35,5.79,6.65,-4.26,-3.38,1.37,29.50,88.37,-250.14,5
-10.41,-0.12,1.44,-28.21,-2.80,22.50,-5.58,12.74,1.04,-132.21,130.28,-250.14,5
-7.83,0.29,3.42,-88.43,-15.26,30.36,-5.66,19.62,7.73,-191.56,223.24,-185.69,5
-9.85,2.18,1.80,-152.15,-39.72,63.34,-5.28,19.62,10.19,-149.95,217.25,-11.85,5
-6.37,3.62,7.11,-225.54,-37.95,108.29,-6.68,17.80,7.11,-224.01,215.69,122.07,5
-8.89,2.69,3.07,-250.14,19.53,135.74,-9.32,9.13,4.64,-250.14,196.38,196.85,5
-8.78,-0.86,1.78,-250.14,22.34,157.06,-10.70,5.26,0.34,-250.14,159.98,144.42,5
-9.48,-1.12,1.04,-250.14,18.50,157.34,-7.98,6.55,-0.60,-250.14,162.59,81.57,5
-9.96,1.02,2.31,-250.14,23.22,153.95,-9.00,8.89,0.22,-235.27,168.62,48.75,5
-8.72,1.41,0.49,-250.14,24.09,157.98,-8.63,11.28,-0.53,-243.84,154.40,50.98,5
-10.54,0.15,0.45,-250.14,-7.99,142.24,-8.82,7.05,0.86,-250.14,115.68,108.81,5
-8.49,-0.57,2.66,-250.14,-15.24,138.14,-10.24,5.81,0.18,-250.14,83.38,87.15,5
-8.84,0.50,2.15,-244.95,11.83,123.98,-11.00,4.02,0.39,-246.01,46.02,63.37,5
-9.48,0.87,1.90,-229.11,15.37,101.79,-10.89,2.88,0.16,-184.75,27.81,54.23,5
-9.20,0.97,1.08,-224.21,-0.52,106.98,-8.41,4.49,2.17,-94.55,59.71,38.47,5
-9.29,0.31,1.31,-212.40,-6.36,108.66,-7.98,4.92,1.53,-131.78,69.82,43.65,5
-7.70,0.43,1.53,-199.95,-8.42,87.48,-8.41,4.82,2.84,-172.23,74.48,57.36,5
-6.41,2.50,5.51,-213.49,5.91,75.29,-7.14,4.62,1.64,-177.00,69.54,80.72,5
-10.03,-2.74,3.49,-191.92,0.60,89.82,-11.03,6.14,1.97,-202.57,56.81,67.15,5
-7.53,-1.46,4.16,-169.82,21.85,69.27,-12.28,7.32,1.37,-222.24,34.15,79.24,5
-7.74,0.11,2.06,-175.51,43.18,49.07,-10.11,7.00,0.61,-178.86,16.66,131.07,5
-8.46,-1.08,1.39,-156.76,23.08,58.49,-8.43,6.94,1.27,-130.64,22.86,166.36,5
-10.44,-1.75,-0.68,-148.29,5.30,59.11,-6.03,6.33,3.97,26.82,-16.64,112.45,5
-9.64,-2.88,0.57,-141.77,4.42,46.41,-6.66,7.46,4.93,82.15,-64.61,87.82,5
-9.42,-1.85,2.23,-117.95,3.34,35.61,-8.03,8.66,5.36,68.37,-104.23,87.86,5
-7.98,-1.07,2.39,-95.68,-14.82,28.25,-9.61,12.91,3.84,101.42,-93.48,112.42,5
-9.01,-0.53,2.43,-40.90,10.33,3.31,-9.10,14.34,-1.13,63.42,1.67,225.55,5
-9.32,0.04,1.75,-28.35,24.14,-3.68,-9.62,12.38,-3.48,92.18,67.63,245.46,5
-8.20,-0.20,1.77,-7.76,16.21,0.73,-8.79,9.52,-4.92,49.33,155.83,246.66,5
-8.36,0.29,0.77,-8.53,17.63,9.11,-8.69,7.04,-6.07,41.68,250.13,233.06,5
-10.80,0.42,1.20,-0.79,-9.97,1.99,19.62,-3.80,19.62,131.02,53.82,42.17,5
-8.92,-0.47,7.60,-31.85,-35.05,9.54,2.00,4.08,8.01,-133.23,-25.47,-14.71,5
-8.70,-0.08,1.48,-32.24,-8.11,11.93,-1.64,-6.14,-1.27,-7.29,98.36,-196.13,5
-8.31,0.61,3.62,-30.63,-22.23,7.44,-1.21,5.29,1.90,-22.83,146.67,-248.25,5
-11.56,1.12,1.38,-115.63,-58.95,40.60,0.11,16.48,0.66,-89.44,223.68,-180.93,5
-7.40,0.92,3.70,-160.40,-54.01,65.92,-5.10,19.48,7.70,-249.80,250.13,-6.71,5
-8.51,1.33,2.98,-236.66,-30.64,91.48,-5.37,13.50,5.77,-185.01,250.13,87.27,5
-7.57,0.59,3.21,-250.14,-10.75,112.92,-8.40,11.06,5.22,-205.07,234.73,139.13,5
-7.82,0.09,1.94,-250.14,5.99,133.26,-9.41,9.07,2.60,-249.62,197.01,134.70,5
-8.19,0.35,1.28,-250.14,31.35,152.34,-8.34,9.08,1.77,-250.14,187.87,123.47,5
-9.98,1.50,0.94,-250.14,34.32,152.50,-7.74,9.77,-0.74,-250.14,172.56,122.64,5
-11.46,0.32,-1.54,-250.14,35.55,151.08,-8.26,10.49,0.06,-250.14,160.22,98.80,5
-8.82,1.62,0.06,-250.14,17.68,152.99,-9.36,8.02,0.05,-250.14,138.16,132.16,5
-10.01,2.40,-0.24,-250.14,14.33,139.93,-7.46,6.04,-0.74,-232.14,115.26,128.70,5
-10.34,0.41,0.65,-250.14,-2.32,122.11,-8.20,5.42,0.54,-229.38,112.84,111.50,5
