-8.78,1.06,-0.33,-24.25,58.89,9.77,-9.21,4.59,5.39,101.53,185.00,-250.14,1
-8.50,0.78,-4.49,-8.41,14.14,15.78,-9.47,19.62,11.37,26.41,177.95,-250.14,1
-13.09,-1.15,-3.64,-32.84,-39.15,-8.83,-4.98,19.62,16.86,-2.71,8.89,-44.53,1
-8.56,-1.60,0.60,7.53,-39.50,-19.08,3.81,19.62,14.25,-13.09,-122.36,150.89,1
-8.20,1.17,0.61,12.98,-15.85,13.73,2.34,4.39,-1.80,-14.56,-135.56,250.13,1
-8.69,1.80,0.43,14.11,-0.02,10.37,1.59,-0.02,-3.25,-47.45,-93.54,250.13,1
-8.44,0.52,1.18,-8.33,-3.69,3.54,3.68,-10.41,-6.27,-32.58,-55.79,173.39,1
-8.65,1.20,0.72,-6.73,6.16,-4.08,6.30,-13.97,-8.28,25.59,2.93,24.95,1
-6.75,1.91,2.88,-0.59,40.01,9.23,-6.89,0.12,1.08,9.65,250.13,-250.14,1
-7.27,2.38,0.60,0.50,76.76,18.27,-11.97,18.47,8.62,5.14,220.12,-250.14,1
-17.89,-1.76,-9.49,-9.41,2.53,-29.82,-6.67,19.62,19.62,-37.08,106.05,-81.65,1
-9.01,-1.01,0.97,1.09,-48.73,-11.49,2.59,19.62,19.62,-15.06,-111.17,117.18,1
-8.24,1.01,0.88,30.07,-7.57,-4.07,2.79,4.45,-2.65,22.94,-169.50,250.13,1
-10.21,1.97,-0.17,-1.92,-2.56,-2.64,3.21,-4.06,-7.98,-48.57,-116.34,250.13,1
-8.82,0.44,1.36,-8.81,-17.79,-2.38,7.06,-16.27,-8.98,60.79,17.71,136.54,1
-8.85,1.49,0.39,-1.24,-6.69,-1.60,5.45,-19.11,-5.73,18.54,39.73,-118.12,1
-7.86,1.69,-0.17,-10.73,43.72,4.71,-9.59,11.82,4.11,-48.12,216.46,-250.14,1
-7.39,1.54,-3.64,-18.05,25.76,-0.24,-10.23,19.62,12.10,-67.91,198.17,-250.14,1
-18.47,0.73,-3.99,-26.57,23.66,-35.89,-7.03,19.62,19.62,-51.39,-11.23,-4.24,1
-7.17,-2.04,1.70,-13.62,-57.98,-3.42,-1.73,19.62,19.62,-68.18,-200.65,146.43,1
-8.49,0.49,0.35,18.27,-4.92,-0.24,4.51,2.66,-3.60,23.74,-193.74,250.13,1
-9.08,0.42,1.14,7.32,-5.38,-3.81,1.93,-6.05,-6.71,-40.73,-106.03,236.85,1
