1.28,0.09,-0.36,-179.35,15.21,96.27,-7.90,-18.76,-6.05,-89.63,-176.85,47.13,10
-2.10,1.53,-5.44,-220.18,31.71,116.17,3.03,-17.99,-12.56,84.49,-250.14,-133.02,10
-17.61,10.03,19.62,-250.14,162.93,127.46,16.62,-8.07,-15.83,250.13,-232.89,-29.79,10
-19.62,-4.32,-14.94,-240.17,44.40,75.41,19.62,2.75,-16.28,250.13,-250.14,-39.87,10
-14.89,3.83,0.15,-130.66,69.90,39.60,9.83,19.62,-9.54,-127.93,250.13,-213.36,10
-10.76,3.46,2.87,-71.09,15.66,55.09,-6.08,19.62,9.54,-250.14,250.13,44.14,10
-4.87,2.25,-3.92,-113.40,21.60,66.56,-19.19,13.27,15.76,-250.14,250.13,250.13,10
-0.97,0.50,0.42,-110.18,9.51,75.07,-19.62,-4.30,5.71,-250.14,-116.82,250.13,10
-0.27,1.02,-3.07,-187.11,31.33,89.24,4.45,-14.23,-12.45,78.19,-250.14,-177.76,10
-7.23,3.75,2.51,-225.05,6.08,65.01,13.58,-7.71,-11.71,250.13,-198.94,-77.44,10
-19.62,8.56,11.32,-250.14,250.13,82.62,19.62,2.38,-14.74,250.13,-250.14,8.91,10
-16.21,2.86,15.23,-102.73,-25.95,98.09,19.62,17.15,-19.62,250.13,-250.14,-98.21,10
-12.74,4.77,3.71,-92.08,8.91,49.27,-11.58,19.62,19.62,-250.14,250.13,250.13,10
-7.58,2.79,-0.51,-111.13,46.43,55.59,-19.62,15.08,17.29,-222.85,228.44,250.13,10
-2.31,0.06,-1.83,-142.06,35.15,71.44,-19.62,-12.32,11.89,-191.86,-250.14,250.13,10
0.24,-0.98,-1.51,-138.89,30.22,81.28,-19.62,-17.19,2.42,-5.34,-138.87,203.11,10
-6.09,2.62,-3.19,-175.40,-34.01,97.03,10.03,-11.66,-15.45,246.40,-249.51,-93.97,10
-8.80,8.00,15.34,-250.14,208.87,97.74,15.45,-4.75,-19.07,250.13,-222.43,-65.15,10
-19.62,2.67,2.13,-209.21,10.15,91.41,19.62,10.18,-19.62,250.13,-250.14,-118.43,10
-16.06,3.03,6.21,-140.51,14.38,66.18,16.74,19.62,-19.62,250.13,0.24,-250.14,10
-8.14,2.65,-0.68,-118.31,42.41,72.28,-14.65,19.62,19.62,-221.52,250.13,250.13,10
-3.41,0.67,-2.75,-124.37,35.25,74.35,-19.62,7.09,15.25,-250.14,73.45,250.13,10
-0.41,-0.44,-0.06,-123.49,2.61,75.63,-19.62,-15.33,1.78,-211.11,-0.72,250.13,10
1.58,-1.14,-0.18,-139.48,-21.04,90.84,-14.87,-19.62,-13.11,-51.88,-37.27,-54.05,10
-14.09,9.69,19.62,-250.14,150.35,90.54,19.62,7.36,-14.02,250.13,-250.14,82.15,10
-18.32,2.31,-6.33,-250.14,90.16,88.47,19.62,18.81,-19.62,250.13,-250.14,-10.76,10
-19.62,3.38,1.20,-136.24,43.38,63.38,19.02,19.62,-19.62,250.13,-33.63,-161.21,10
-15.04,4.07,5.54,-173.05,84.96,39.91,10.92,19.62,-1.81,-46.38,250.13,-76.50,10
-3.25,0.75,-1.93,-153.98,39.08,81.72,-17.91,-8.15,9.54,-153.34,-197.21,250.13,10
-0.72,-0.68,-1.81,-140.37,31.25,90.60,-19.62,-16.07,2.58,-96.97,-85.58,250.13,10
0.46,-1.08,-2.21,-183.63,-45.24,94.51,-13.22,-16.87,-8.95,44.10,-135.05,-19.89,10
0.92,-0.14,-1.19,-188.85,14.10,115.60,1.13,-11.14,-13.12,146.47,-235.83,-145.15,10
-16.88,3.61,-1.15,-210.08,42.36,103.88,19.62,13.01,-19.62,250.13,-222.31,-20.42,10
-19.62,4.62,4.82,-120.70,41.97,84.89,17.83,19.62,-19.24,250.13,64.69,-152.75,10
-15.52,3.75,5.91,-172.74,81.08,47.11,12.69,19.62,-3.46,179.98,250.13,-102.39,10
-16.66,3.23,1.54,-145.47,30.36,60.77,0.52,19.62,19.62,-250.14,250.13,118.25,10
-2.06,0.55,-1.65,-148.47,11.03,85.42,-19.62,-14.66,2.58,-194.25,-30.05,250.13,10
0.13,-1.80,-1.81,-159.22,-4.29,78.87,-19.26,-19.62,-15.82,-34.58,29.31,-15.40,10
1.23,-0.64,0.14,-203.16,-21.37,108.44,1.35,-11.24,-18.75,118.79,-212.20,-250.14,10
-2.62,3.66,-1.84,-176.75,-17.00,100.31,12.99,1.12,-14.93,250.13,30.90,-99.50,10
-17.07,3.33,11.70,-114.94,27.16,92.73,19.62,19.62,-17.85,250.13,112.16,-31.13,10
-17.23,3.20,4.65,-135.73,11.16,55.24,9.30,19.62,-14.26,90.87,250.13,-147.72,10
-15.86,6.04,1.86,-178.75,72.79,46.05,3.14,19.62,19.62,-250.14,250.13,91.38,10
-10.46,3.34,1.40,-143.82,51.63,85.76,-15.30,19.62,19.62,-250.14,195.40,250.13,10
-0.77,-1.80,-0.72,-123.98,-5.44,89.47,-19.62,-16.53,-3.45,-78.82,-34.81,122.58,10
1.19,-1.90,1.57,-185.16,-28.53,89.27,-8.30,-15.46,-16.16,-11.51,-131.16,-163.35,10
0.27,0.93,-1.11,-194.90,3.42,103.07,7.17,-9.49,-15.33,205.85,-141.68,-131.40,10
-6.61,2.36,4.45,-192.17,33.04,64.67,16.72,6.73,-15.32,250.13,-186.82,-66.53,10
-17.79,3.83,4.29,-177.47,51.11,66.98,19.62,19.62,-7.73,250.13,250.13,-64.65,10
-16.67,6.55,4.93,-148.67,63.43,66.68,8.78,19.62,19.38,-95.14,250.13,142.79,10
-15.70,2.85,-0.03,-161.74,49.34,83.40,-12.03,15.89,19.62,-195.53,250.13,250.13,10
-5.78,2.21,-1.36,-113.93,43.18,92.31,-18.66,-5.74,15.95,-187.76,-100.68,250.13,10
0.50,-1.28,-2.00,-184.48,-34.53,99.34,-9.88,-12.74,-14.59,76.73,-179.85,-141.33,10
0.94,0.55,-0.77,-184.08,-14.21,111.55,4.89,-7.93,-16.57,214.47,-203.92,-131.45,10
-6.59,6.71,1.73,-157.15,22.38,72.24,14.77,1.21,-15.50,250.13,-159.62,-65.35,10
-13.59,10.23,13.75,-250.14,250.13,62.83,19.24,15.03,-19.62,250.13,-236.43,-69.41,10
-16.36,5.92,4.40,-175.51,141.98,39.11,9.39,19.62,2.54,-14.02,250.13,40.20,10
-16.22,5.72,2.07,-211.41,151.78,21.76,-5.82,19.62,19.62,-192.89,250.13,250.13,10
-8.84,3.37,-0.49,-129.89,44.79,51.63,-17.55,14.70,19.62,-116.47,130.05,250.13,10
-4.60,-0.88,-2.93,-159.83,23.82,78.96,-19.62,-5.88,16.64,-170.24,-54.26,250.13,10
1.30,-0.78,-0.23,-236.44,-3.46,132.21,-2.42,-11.42,-16.13,126.24,-227.75,-134.86,10
-1.35,2.66,-0.69,-197.60,-0.91,109.37,9.94,-5.97,-19.56,250.13,-173.85,-95.92,10
-7.86,10.92,12.29,-250.14,224.06,30.89,19.58,7.98,-17.55,250.13,-169.16,-40.02,10
-18.74,9.07,-3.75,-250.14,123.44,52.36,19.62,19.62,-19.62,250.13,-250.14,-92.02,10
-18.31,6.03,-0.76,-179.79,116.13,33.74,-5.63,19.62,19.55,-250.14,250.13,32.83,10
-9.76,4.11,-0.72,-123.97,-26.81,65.64,-17.76,19.62,19.62,-239.88,250.13,250.13,10
-2.32,2.63,-1.88,-177.27,36.82,66.20,-19.62,-1.69,15.83,-83.65,-113.48,250.13,10
-0.35,0.34,-0.27,-157.05,-18.51,84.14,-19.62,-16.68,-0.99,-159.49,-43.16,250.13,10
