-9.07,-0.58,1.99,-11.63,-1.78,-1.19,-7.87,-0.48,5.80,-8.40,-0.37,3.10,1
-8.94,-0.61,2.09,-8.66,-2.42,-1.37,-7.89,-0.42,5.77,-4.84,-1.30,1.50,1
-8.97,-0.52,2.15,-5.88,-1.02,-2.04,-8.11,-0.42,5.61,-3.50,-1.26,1.34,1
-9.03,-0.55,2.06,-4.88,-1.68,-2.03,-8.02,-0.48,5.60,1.20,-0.25,2.02,1
-9.03,-0.55,2.20,-2.61,-1.66,-2.34,-8.03,-0.62,5.72,0.40,-0.57,-0.53,1
-8.70,-0.46,2.15,-2.73,-1.08,-1.85,-7.96,-0.49,5.76,2.10,-0.53,-1.87,1
-8.67,-0.33,2.23,-3.98,-1.15,-1.41,-7.90,-0.44,5.75,0.02,-0.05,-1.66,1
-8.83,-0.45,2.05,-4.63,0.44,-0.89,-7.84,-0.39,5.95,-1.52,-0.87,-1.05,1
-9.01,-0.49,1.99,-2.61,-0.24,-1.54,-7.81,-0.45,5.78,1.00,-1.55,-0.73,1
-8.91,-0.53,2.02,-2.88,0.76,-2.02,-7.89,-0.43,5.61,-0.71,-1.88,-0.20,1
-8.98,-0.48,1.99,-2.16,-1.81,-1.62,-7.88,-0.51,5.65,0.23,-1.43,-0.66,1
-9.15,-0.63,1.94,-3.18,-0.98,-2.04,-7.90,-0.42,5.70,-0.80,-1.11,-0.02,1
-8.84,-0.52,2.05,-1.30,-2.17,-1.26,-7.97,-0.59,5.88,1.27,-0.60,-1.21,1
-8.98,-0.48,2.12,0.38,-2.17,-0.90,-7.87,-0.65,5.93,1.30,-1.32,-1.79,1
-8.89,-0.36,2.05,0.05,-1.50,-1.02,-7.78,-0.62,5.91,4.09,-0.55,-1.39,1
-8.83,-0.20,2.03,-0.85,-0.19,-0.74,-7.74,-0.59,5.91,0.42,-0.73,-0.57,1
-8.81,-0.26,2.04,-4.26,-0.40,-0.82,-7.77,-0.34,5.94,-2.23,-1.14,0.08,1
-8.77,-0.27,2.20,-4.56,-0.40,-0.99,-7.71,-0.32,6.03,-0.78,-0.50,0.49,1
-8.85,-0.33,2.05,-4.16,0.01,-1.61,-7.83,-0.42,5.93,-0.85,-2.38,0.47,1
-8.91,-0.37,1.92,-3.29,-0.82,-1.92,-7.85,-0.50,5.85,0.01,-1.23,2.01,1
-8.93,-0.58,1.89,-2.31,-0.63,-1.77,-7.84,-0.63,5.82,-1.44,-0.05,0.95,1
-8.99,-0.50,1.77,-1.47,-0.88,-2.79,-7.78,-0.55,5.81,1.89,-0.74,0.29,1
-9.02,-0.54,1.95,-0.09,-1.26,-3.27,-7.81,-0.51,5.86,1.92,-0.48,-1.04,1
