-12.32,2.10,-0.97,2.54,22.95,-4.57,8.32,3.36,7.68,250.13,-60.10,134.41,6
-15.19,0.29,1.15,0.95,-32.51,17.73,7.01,3.28,7.84,-9.85,-115.05,138.56,6
-13.91,3.25,1.43,-25.17,29.27,3.32,7.67,-3.50,3.56,-250.14,-136.35,46.04,6
-10.08,1.39,-0.47,-13.96,-17.30,16.02,12.54,-5.42,0.50,-250.14,10.73,-65.52,6
-3.27,0.60,-0.80,-36.53,22.73,19.98,7.67,-0.83,4.78,31.94,129.70,40.37,6
-5.13,-0.41,0.04,-26.68,44.34,17.56,6.91,0.97,5.58,-85.05,103.92,73.06,6
-13.23,-1.05,-2.48,4.39,-3.69,-1.69,8.81,-2.21,8.40,42.25,67.65,48.85,6
-13.11,-0.37,1.36,-20.66,-39.37,-13.23,5.22,-0.82,8.89,246.15,54.49,32.64,6
-8.07,0.02,1.37,15.28,-34.84,-0.79,10.38,8.47,5.16,250.13,-50.47,29.72,6
-5.97,-0.43,0.44,12.89,0.03,-5.95,9.81,11.93,7.89,233.05,-60.71,92.84,6
-5.14,-0.89,1.38,13.94,-7.99,-12.27,7.54,3.04,9.92,-124.64,-95.80,113.34,6
-4.25,-0.71,-0.32,22.38,4.92,-10.18,4.78,-4.68,5.30,-250.14,-108.54,36.40,6
-18.11,2.68,-1.18,23.67,9.52,-2.31,7.92,-1.09,3.52,-250.14,78.71,-28.73,6
-11.62,3.45,1.85,-0.15,-31.68,13.09,9.25,0.20,3.93,-125.66,126.82,-10.14,6
-9.99,1.88,0.76,4.88,33.36,14.57,10.06,0.07,9.89,-71.39,111.71,52.99,6
-6.82,1.07,-0.15,-8.30,-12.94,0.56,6.72,-1.11,5.65,-13.49,85.53,86.01,6
-4.05,0.13,-0.01,-17.69,22.22,5.03,9.01,1.01,5.69,250.13,-74.41,84.81,6
-12.80,-1.02,-1.22,-13.31,30.38,-4.69,9.56,1.99,7.36,250.13,-69.34,89.47,6
-19.62,0.03,-0.78,-25.83,-63.14,-26.60,10.74,-0.70,8.80,250.13,-100.53,75.81,6
-13.63,-0.46,5.92,-20.49,24.02,0.95,14.26,4.53,7.70,250.13,-135.63,44.53,6
-5.59,-0.99,1.52,3.92,21.73,-4.79,9.94,1.51,1.19,-107.36,-88.08,49.98,6
-4.68,-1.45,-1.61,16.27,0.40,-17.83,8.50,1.10,-0.81,-250.14,9.92,-3.02,6
-3.67,-0.27,-0.29,22.51,15.50,-17.32,5.93,0.19,-3.45,-250.14,160.95,1.49,6
-12.54,3.23,1.69,4.36,32.91,-5.09,5.42,3.19,5.13,-250.14,174.43,112.45,6
-10.67,3.32,6.45,-12.17,-19.34,13.67,9.51,-4.46,6.54,80.16,100.31,15.05,6
-10.57,2.34,-0.91,-20.49,57.48,2.99,8.53,-5.04,8.04,250.13,76.74,21.61,6
-6.93,0.59,0.79,-18.34,-33.60,-1.73,8.26,0.09,7.06,250.13,14.56,45.66,6
-4.70,1.26,-1.24,-22.57,-6.76,2.65,7.51,2.28,7.62,250.13,-33.02,33.38,6
-14.44,-1.40,2.18,-5.34,6.76,-10.05,8.89,10.61,0.31,250.13,-33.90,146.62,6
-13.52,0.00,0.09,-18.05,-47.34,-8.75,8.28,4.08,6.75,32.08,-75.24,143.10,6
-14.76,-2.11,0.51,3.36,43.39,-18.27,11.50,3.68,2.53,-250.14,-123.96,79.56,6
-8.46,0.04,1.13,26.26,-56.06,10.65,10.06,0.74,-4.99,-250.14,10.90,-20.98,6
-2.55,-1.00,-0.13,18.96,23.69,-1.55,5.33,-8.92,7.02,155.74,134.13,87.87,6
-5.85,0.70,0.87,11.89,24.34,-4.10,5.22,1.37,8.86,13.15,83.59,107.34,6
-13.63,3.39,-1.45,4.87,20.46,-13.15,7.02,-10.68,10.79,135.98,25.55,25.44,6
-12.89,1.98,-1.31,6.27,-65.27,11.35,5.39,-3.44,2.75,250.13,-14.57,9.86,6
-7.58,0.86,1.12,-2.91,-71.29,3.35,11.86,7.39,7.11,250.13,-80.95,92.76,6
-3.84,1.43,2.35,-14.32,-17.41,-8.55,9.58,3.20,8.07,154.82,-88.28,109.34,6
